eventName,year,categoryName,characterName,isWinner,isMultifilm,nomineeIds,nomId,filmId,name,surname,placeName,stateName,dateOfBirth,raceName,religionName,sexualOrientationName,nominationName,movieName,bioURL
62,1989,Writing,,False,False,nm0001752,an0052739,tt0098724,Steven,Soderbergh,Atlanta, Ga,1963-01-14,White,Atheist,Straight,Best Director,Traffic,http://www.nndb.com/people/907/000025832/
73,2000,Directing,,False,False,nm0001752,an0050815,tt0195685,Steven,Soderbergh,Atlanta, Ga,1963-01-14,White,Atheist,Straight,Best Director,Traffic,http://www.nndb.com/people/907/000025832/
73,2000,Directing,,True,False,nm0001752,an0050813,tt0181865,Steven,Soderbergh,Atlanta, Ga,1963-01-14,White,Atheist,Straight,Best Director,Traffic,http://www.nndb.com/people/907/000025832/
63,1990,Acting,Lieutenant Dunbar,False,False,nm0000126,an0053078,tt0099348,Kevin,Costner,Lynwood, Ca,1955-01-18,White,Baptist,Straight,Best Director,Dances with Wolves,http://www.nndb.com/people/758/000022692/
63,1990,Directing,,True,False,nm0000126,an0053097,tt0099348,Kevin,Costner,Lynwood, Ca,1955-01-18,White,Baptist,Straight,Best Director,Dances with Wolves,http://www.nndb.com/people/758/000022692/
63,1990,Acting,Claus Von Bulow,True,False,nm0000460,an0053077,tt0100486,Jeremy,Irons,Cowes, Isle of Wight,1948-09-19,White,Na,Straight,Best Actor,Reversal of Fortune,http://www.nndb.com/people/594/000023525/
63,1990,Acting,Annie Wilkes,True,False,nm0000870,an0053082,tt0100157,Kathy,Bates,Memphis, Tn,1948-06-28,White,Na,Straight,Best Actress,Misery,http://www.nndb.com/people/907/000024835/
71,1998,Acting,Libby,False,False,nm0000870,an0057195,tt0119942,Kathy,Bates,Memphis, Tn,1948-06-28,White,Na,Straight,Best Actress,Misery,http://www.nndb.com/people/907/000024835/
75,2002,Acting,Roberta Hertzel,False,False,nm0000870,an0054924,tt0257360,Kathy,Bates,Memphis, Tn,1948-06-28,White,Na,Straight,Best Actress,Misery,http://www.nndb.com/people/907/000024835/
92,2019,Acting,Bobi Jewell,False,False,nm0000870,an1295696,tt3513548,Kathy,Bates,Memphis, Tn,1948-06-28,White,Na,Straight,Best Actress,Misery,http://www.nndb.com/people/907/000024835/
64,1991,Acting,Dr. Hannibal Lecter,True,False,nm0000164,an0049436,tt0102926,Anthony,Hopkins,Port Talbot, Wales,1937-12-31,White,Na,Straight,Best Actor,Silence of the Lambs,http://www.nndb.com/people/005/000023933/
66,1993,Acting,Mr. Stevens,False,False,nm0000164,an0049043,tt0107943,Anthony,Hopkins,Port Talbot, Wales,1937-12-31,White,Na,Straight,Best Actor,Silence of the Lambs,http://www.nndb.com/people/005/000023933/
68,1995,Acting,Richard Nixon,False,False,nm0000164,an0051105,tt0113987,Anthony,Hopkins,Port Talbot, Wales,1937-12-31,White,Na,Straight,Best Actor,Silence of the Lambs,http://www.nndb.com/people/005/000023933/
70,1997,Acting,John Quincy Adams,False,False,nm0000164,an0048557,tt0118607,Anthony,Hopkins,Port Talbot, Wales,1937-12-31,White,Na,Straight,Best Actor,Silence of the Lambs,http://www.nndb.com/people/005/000023933/
92,2019,Acting,Cardinal Ratzinger/Pope Benedict,False,False,nm0000164,an1295701,tt8404614,Anthony,Hopkins,Port Talbot, Wales,1937-12-31,White,Na,Straight,Best Actor,Silence of the Lambs,http://www.nndb.com/people/005/000023933/
93,2020,Acting,Anthony,True,False,nm0000164,an1478486,tt10272386,Anthony,Hopkins,Port Talbot, Wales,1937-12-31,White,Na,Straight,Best Actor,Silence of the Lambs,http://www.nndb.com/people/005/000023933/
64,1991,Acting,Clay Shaw,False,False,nm0000169,an0049447,tt0102138,Tommy,Lee,San Saba, Tx,1946-09-15,White,Na,Straight,Best Supporting Actor,The Fugitive,http://www.nndb.com/people/530/000022464/
66,1993,Acting,Samuel Gerard,True,False,nm0000169,an0049050,tt0106977,Tommy,Lee,San Saba, Tx,1946-09-15,White,Na,Straight,Best Supporting Actor,The Fugitive,http://www.nndb.com/people/530/000022464/
80,2007,Acting,Hank Deerfield,False,False,nm0000169,an0052314,tt0478134,Tommy,Lee,San Saba, Tx,1946-09-15,White,Na,Straight,Best Supporting Actor,The Fugitive,http://www.nndb.com/people/530/000022464/
85,2012,Acting,Thaddeus Stevens,False,False,nm0000169,an0428422,tt0443272,Tommy,Lee,San Saba, Tx,1946-09-15,White,Na,Straight,Best Supporting Actor,The Fugitive,http://www.nndb.com/people/530/000022464/
64,1991,Acting,Anne,True,False,nm0001689,an0049451,tt0101889,Mercedes,Ruehl,Queens, Ny,1948-02-28,Hispanic,Roman Catholic,Straight,Best Supporting Actress,The Fisher King,http://www.nndb.com/people/890/000024818/
64,1991,Directing,,True,False,nm0001129,an0049456,tt0102926,Jonathan,Demme,Baldwin, Ny,1944-02-22,White,Na,Straight,Best Director,The Silence of the Lambs,http://www.nndb.com/people/578/000024506/
65,1992,Acting,Bill Munny,False,False,nm0000142,an0050325,tt0105695,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
65,1992,Acting,Bill Munny,False,False,nm0000142,an0050325,tt0105695,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
65,1992,Directing,,True,False,nm0000142,an0050343,tt0105695,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
65,1992,Directing,,True,False,nm0000142,an0050343,tt0105695,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
67,1994,Special,,True,False,nm0000142,an0049377,,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
67,1994,Special,,True,False,nm0000142,an0049377,,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
76,2003,Directing,,False,False,nm0000142,an0055296,tt0327056,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
76,2003,Directing,,False,False,nm0000142,an0055296,tt0327056,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
77,2004,Acting,Frankie Dunn,False,False,nm0000142,an0056549,tt0405159,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
77,2004,Acting,Frankie Dunn,False,False,nm0000142,an0056549,tt0405159,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
77,2004,Directing,,True,False,nm0000142,an0056565,tt0405159,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
77,2004,Directing,,True,False,nm0000142,an0056565,tt0405159,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
79,2006,Directing,,False,False,nm0000142,an0056702,tt0498380,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Unforgiven,http://www.nndb.com/people/849/000022783/
79,2006,Directing,,False,False,nm0000142,an0056702,tt0498380,Clint,Eastwood,San Francisco, Ca,1930-05-31,White,Na,Straight,Best Director,Million Dollar Baby,http://www.nndb.com/people/849/000022783/
65,1992,Acting,Margaret Schlegel,True,False,nm0000668,an0050328,tt0104454,Emma,Thompson,London, England,1959-04-15,White,Na,Straight,Best Actress,Howards End,http://www.nndb.com/people/627/000025552/
66,1993,Acting,Miss Kenton,False,False,nm0000668,an0049048,tt0107943,Emma,Thompson,London, England,1959-04-15,White,Na,Straight,Best Actress,Howards End,http://www.nndb.com/people/627/000025552/
66,1993,Acting,Gareth Peirce,False,False,nm0000668,an0049059,tt0107207,Emma,Thompson,London, England,1959-04-15,White,Na,Straight,Best Actress,Howards End,http://www.nndb.com/people/627/000025552/
68,1995,Acting,Elinor Dashwood,False,False,nm0000668,an0051112,tt0114388,Emma,Thompson,London, England,1959-04-15,White,Na,Straight,Best Actress,Howards End,http://www.nndb.com/people/627/000025552/
68,1995,Writing,,True,False,nm0000668,an0051133,tt0114388,Emma,Thompson,London, England,1959-04-15,White,Na,Straight,Best Actress,Howards End,http://www.nndb.com/people/627/000025552/
65,1992,Acting,Mona Lisa Vito,True,False,nm0000673,an0050338,tt0104952,Marisa,Tomei,Brooklyn, Ny,1964-12-04,White,Na,Straight,Best Supporting Actress,My Cousin Vinny,http://www.nndb.com/people/985/000025910/
74,2001,Acting,Natalie Strout,False,False,nm0000673,an0055400,tt0247425,Marisa,Tomei,Brooklyn, Ny,1964-12-04,White,Na,Straight,Best Supporting Actress,My Cousin Vinny,http://www.nndb.com/people/985/000025910/
81,2008,Acting,Cassidy,False,False,nm0000673,an0048909,tt1125849,Marisa,Tomei,Brooklyn, Ny,1964-12-04,White,Na,Straight,Best Supporting Actress,My Cousin Vinny,http://www.nndb.com/people/985/000025910/
66,1993,Acting,Gerry Conlon,False,False,nm0000358,an0049041,tt0107207,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,My Left Foot,http://www.nndb.com/people/788/000022722/
66,1993,Acting,Gerry Conlon,False,False,nm0000358,an0049041,tt0107207,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,There Will Be Blood,http://www.nndb.com/people/788/000022722/
66,1993,Acting,Gerry Conlon,False,False,nm0000358,an0049041,tt0107207,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,Lincoln,http://www.nndb.com/people/788/000022722/
75,2002,Acting,Bill 'The Butcher' Cutting,False,False,nm0000358,an0054911,tt0217505,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,My Left Foot,http://www.nndb.com/people/788/000022722/
75,2002,Acting,Bill 'The Butcher' Cutting,False,False,nm0000358,an0054911,tt0217505,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,There Will Be Blood,http://www.nndb.com/people/788/000022722/
75,2002,Acting,Bill 'The Butcher' Cutting,False,False,nm0000358,an0054911,tt0217505,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,Lincoln,http://www.nndb.com/people/788/000022722/
80,2007,Acting,Daniel Plainview,True,False,nm0000358,an0052312,tt0469494,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,My Left Foot,http://www.nndb.com/people/788/000022722/
80,2007,Acting,Daniel Plainview,True,False,nm0000358,an0052312,tt0469494,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,There Will Be Blood,http://www.nndb.com/people/788/000022722/
80,2007,Acting,Daniel Plainview,True,False,nm0000358,an0052312,tt0469494,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,Lincoln,http://www.nndb.com/people/788/000022722/
85,2012,Acting,Abraham Lincoln,True,False,nm0000358,an0428410,tt0443272,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,My Left Foot,http://www.nndb.com/people/788/000022722/
85,2012,Acting,Abraham Lincoln,True,False,nm0000358,an0428410,tt0443272,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,There Will Be Blood,http://www.nndb.com/people/788/000022722/
85,2012,Acting,Abraham Lincoln,True,False,nm0000358,an0428410,tt0443272,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,Lincoln,http://www.nndb.com/people/788/000022722/
90,2017,Acting,Reynolds Woodcock,False,False,nm0000358,an0943546,tt5776858,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,My Left Foot,http://www.nndb.com/people/788/000022722/
90,2017,Acting,Reynolds Woodcock,False,False,nm0000358,an0943546,tt5776858,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,There Will Be Blood,http://www.nndb.com/people/788/000022722/
90,2017,Acting,Reynolds Woodcock,False,False,nm0000358,an0943546,tt5776858,Daniel,Day-Lewis,London, England,1957-04-29,White,Na,Straight,Best Actor,Lincoln,http://www.nndb.com/people/788/000022722/
66,1993,Acting,Flora,True,False,nm0001593,an0049055,tt0107822,Anna,Paquin,Winnipeg, Manitoba,1982-07-24,White,Na,Bisexual,Best Supporting Actress,The Piano,http://www.nndb.com/people/763/000025688/
67,1994,Acting,Queen Charlotte,False,False,nm0000545,an0053207,tt0110428,Helen,Mirren,Chiswick, London,1945-07-26,White,Na,Straight,Best Actress,The Queen,http://www.nndb.com/people/907/000044775/
74,2001,Acting,Mrs. Wilson,False,False,nm0000545,an0055398,tt0280707,Helen,Mirren,Chiswick, London,1945-07-26,White,Na,Straight,Best Actress,The Queen,http://www.nndb.com/people/907/000044775/
79,2006,Acting,The Queen,True,False,nm0000545,an0056685,tt0436697,Helen,Mirren,Chiswick, London,1945-07-26,White,Na,Straight,Best Actress,The Queen,http://www.nndb.com/people/907/000044775/
82,2009,Acting,Sofya,False,False,nm0000545,an0048291,tt0824758,Helen,Mirren,Chiswick, London,1945-07-26,White,Na,Straight,Best Actress,The Queen,http://www.nndb.com/people/907/000044775/
67,1994,Directing,,True,False,nm0000709,an0053210,tt0109830,Robert,Zemeckis,Chicago, Il,1952-05-14,White,Roman Catholic,Straight,Best Director,Forrest Gump,http://www.nndb.com/people/224/000025149/
68,1995,Acting,Ben Sanderson,True,False,nm0000115,an0051103,tt0113627,Nicolas,Cage,Long Beach, Ca,1964-01-07,White,Roman Catholic,Straight,Best Actor,Leaving Las Vegas,http://www.nndb.com/people/751/000022685/
75,2002,Acting,Charlie Kaufman & Donald Kaufman,False,False,nm0000115,an0054910,tt0268126,Nicolas,Cage,Long Beach, Ca,1964-01-07,White,Roman Catholic,Straight,Best Actor,Leaving Las Vegas,http://www.nndb.com/people/751/000022685/
68,1995,Acting,Matthew Poncelet,False,False,nm0000576,an0051106,tt0112818,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Mystic River,http://www.nndb.com/people/331/000025256/
68,1995,Acting,Matthew Poncelet,False,False,nm0000576,an0051106,tt0112818,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Milk,http://www.nndb.com/people/331/000025256/
72,1999,Acting,Emmet Ray,False,False,nm0000576,an0055167,tt0158371,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Mystic River,http://www.nndb.com/people/331/000025256/
72,1999,Acting,Emmet Ray,False,False,nm0000576,an0055167,tt0158371,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Milk,http://www.nndb.com/people/331/000025256/
74,2001,Acting,Sam Dawson,False,False,nm0000576,an0055385,tt0277027,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Mystic River,http://www.nndb.com/people/331/000025256/
74,2001,Acting,Sam Dawson,False,False,nm0000576,an0055385,tt0277027,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Milk,http://www.nndb.com/people/331/000025256/
76,2003,Acting,Jimmy Markum,True,False,nm0000576,an0055272,tt0327056,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Mystic River,http://www.nndb.com/people/331/000025256/
76,2003,Acting,Jimmy Markum,True,False,nm0000576,an0055272,tt0327056,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Milk,http://www.nndb.com/people/331/000025256/
81,2008,Acting,Harvey Milk,True,False,nm0000576,an0048890,tt1013753,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Mystic River,http://www.nndb.com/people/331/000025256/
81,2008,Acting,Harvey Milk,True,False,nm0000576,an0048890,tt1013753,Sean,Penn,Burbank, Ca,1960-08-17,White,Roman Catholic,Straight,Best Actor,Milk,http://www.nndb.com/people/331/000025256/
68,1995,Acting,Roger 'Verbal' Kint,True,False,nm0000228,an0051113,tt0114814,Kevin,Spacey,South Orange, Nj,1959-07-26,White,Na,Matter of Dispute,Best Actor,American Beauty,http://www.nndb.com/people/591/000023522/
68,1995,Acting,Roger 'Verbal' Kint,True,False,nm0000228,an0051113,tt0114814,Kevin,Spacey,South Orange, Nj,1959-07-26,White,Na,Matter of Dispute,Best Supporting Actor,The Usual Suspects,http://www.nndb.com/people/591/000023522/
72,1999,Acting,Lester Burnham,True,False,nm0000228,an0055164,tt0169547,Kevin,Spacey,South Orange, Nj,1959-07-26,White,Na,Matter of Dispute,Best Actor,American Beauty,http://www.nndb.com/people/591/000023522/
72,1999,Acting,Lester Burnham,True,False,nm0000228,an0055164,tt0169547,Kevin,Spacey,South Orange, Nj,1959-07-26,White,Na,Matter of Dispute,Best Supporting Actor,The Usual Suspects,http://www.nndb.com/people/591/000023522/
68,1995,Acting,Linda,True,False,nm0000227,an0051118,tt0113819,Mira,Sorvino,Tenafly, Nj,1967-09-28,White,Atheist,Straight,Best Supporting Actress,Mighty Aphrodite,http://www.nndb.com/people/890/000025815/
68,1995,Acting,Marianne Dashwood,False,False,nm0000701,an0051122,tt0114388,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
70,1997,Acting,Rose DeWitt Bukater,False,False,nm0000701,an0048554,tt0120338,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
74,2001,Acting,Young Iris Murdoch,False,False,nm0000701,an0055401,tt0280778,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
77,2004,Acting,Clementine Kruczynski,False,False,nm0000701,an0056552,tt0338013,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
79,2006,Acting,Sarah Pierce,False,False,nm0000701,an0056687,tt0404203,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
81,2008,Acting,Hanna Schmitz,True,False,nm0000701,an0048895,tt0976051,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
88,2015,Acting,Joanna Hoffman,False,False,nm0000701,an0704488,tt2080374,Kate,Winslet,Reading, England,1975-10-05,White,Na,Straight,Best Actress,The Reader,http://www.nndb.com/people/582/000023513/
68,1995,Directing,,True,False,nm0000154,an0051123,tt0112573,Mel,Gibson,Peekskill, Ny,1956-01-03,White,Roman Catholic,Straight,Best Director,Braveheart,http://www.nndb.com/people/583/000022517/
89,2016,Directing,,False,False,nm0000154,an0808545,tt2119532,Mel,Gibson,Peekskill, Ny,1956-01-03,White,Roman Catholic,Straight,Best Director,Braveheart,http://www.nndb.com/people/583/000022517/
68,1995,Directing,,False,False,nm0000209,an0051125,tt0112818,Tim,Robbins,West Covina, Ca,1958-10-16,White,Roman Catholic,Straight,Best Supporting Actor,Mystic River,http://www.nndb.com/people/614/000025539/
76,2003,Acting,Dave Boyle,True,False,nm0000209,an0055282,tt0327056,Tim,Robbins,West Covina, Ca,1958-10-16,White,Roman Catholic,Straight,Best Supporting Actor,Mystic River,http://www.nndb.com/people/614/000025539/
69,1996,Acting,David Helfgott,True,False,nm0001691,an0047760,tt0117631,Geoffrey,Rush,Toowoomba, Queensland,1951-07-06,White,Na,Straight,Best Actor,Shine,http://www.nndb.com/people/126/000025051/
71,1998,Acting,Philip Henslowe,False,False,nm0001691,an0057192,tt0138097,Geoffrey,Rush,Toowoomba, Queensland,1951-07-06,White,Na,Straight,Best Actor,Shine,http://www.nndb.com/people/126/000025051/
73,2000,Acting,The Marquis de Sade,False,False,nm0001691,an0050797,tt0180073,Geoffrey,Rush,Toowoomba, Queensland,1951-07-06,White,Na,Straight,Best Actor,Shine,http://www.nndb.com/people/126/000025051/
83,2010,Acting,Lionel Logue,False,False,nm0001691,an0310774,tt1504320,Geoffrey,Rush,Toowoomba, Queensland,1951-07-06,White,Na,Straight,Best Actor,Shine,http://www.nndb.com/people/126/000025051/
69,1996,Acting,Rod Tidwell,True,False,nm0000421,an0047770,tt0116695,Cuba,"Gooding,",Bronx, Ny,1968-01-02,Black,Na,Straight,Best Supporting Actor,Jerry Maguire,http://www.nndb.com/people/587/000023518/
69,1996,Acting,Hana,True,False,nm0000300,an0047775,tt0116209,Juliette,Binoche,Paris, France,1964-03-09,White,Na,Straight,Best Supporting Actress,The English Patient,http://www.nndb.com/people/970/000025895/
73,2000,Acting,Vianne Rocher,False,False,nm0000300,an0050804,tt0241303,Juliette,Binoche,Paris, France,1964-03-09,White,Na,Straight,Best Supporting Actress,The English Patient,http://www.nndb.com/people/970/000025895/
69,1996,Directing,,True,False,nm0005237,an0047780,tt0116209,Anthony,Minghella,Ryde, Isle of Wight,1954-01-06,White,Na,Straight,Best Director,The English Patient,http://www.nndb.com/people/513/000032417/
69,1996,Writing,,False,False,nm0005237,an0047792,tt0116209,Anthony,Minghella,Ryde, Isle of Wight,1954-01-06,White,Na,Straight,Best Director,The English Patient,http://www.nndb.com/people/513/000032417/
72,1999,Writing,,False,False,nm0005237,an0055193,tt0134119,Anthony,Minghella,Ryde, Isle of Wight,1954-01-06,White,Na,Straight,Best Director,The English Patient,http://www.nndb.com/people/513/000032417/
69,1996,Directing,,False,False,nm0001054,an0047781,tt0116282,Joel,Coen,St. Louis Park, Mn,1954-11-29,White,Jewish,Straight,Best Director,No Country for Old Men,http://www.nndb.com/people/399/000025324/
70,1997,Acting,Queen Victoria,False,False,nm0001132,an0048553,tt0119280,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
71,1998,Acting,Queen Elizabeth I,True,False,nm0001132,an0057194,tt0138097,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
73,2000,Acting,Armande Voizin,False,False,nm0001132,an0050812,tt0241303,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
74,2001,Acting,Iris Murdoch,False,False,nm0001132,an0055390,tt0280778,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
78,2005,Acting,Mrs. Laura Henderson,False,False,nm0001132,an0057320,tt0413015,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
79,2006,Acting,Barbara Covett,False,False,nm0001132,an0056688,tt0465551,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
86,2013,Acting,Philomena,False,False,nm0001132,an0481753,tt2431286,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
94,2021,Acting,Granny,False,False,nm0001132,an1640970,tt12789558,Judi,Dench,York, North Yorkshire,1934-12-09,White,Quaker,Straight,Best Supporting Actress,Shakespeare in Love,http://www.nndb.com/people/824/000023755/
70,1997,Acting,Carol Connelly,True,False,nm0000166,an0048550,tt0119822,Helen,Hunt,Culver City, Ca,1963-06-15,White,Na,Straight,Best Actress,As Good As It Gets,http://www.nndb.com/people/554/000023485/
85,2012,Acting,Cheryl,False,False,nm0000166,an0428427,tt1866249,Helen,Hunt,Culver City, Ca,1963-06-15,White,Na,Straight,Best Actress,As Good As It Gets,http://www.nndb.com/people/554/000023485/
70,1997,Acting,Lynn Bracken,True,False,nm0000107,an0048560,tt0119488,Kim,Basinger,Athens, Ga,1953-12-08,White,Na,Straight,Best Supporting Actress,L.A. Confidential,http://www.nndb.com/people/310/000025235/
70,1997,Directing,,True,False,nm0000116,an0048565,tt0120338,James,Cameron,Kapuskasing, Ontario,1954-08-16,White,Atheist,Straight,Best Director,Titanic,http://www.nndb.com/people/385/000025310/
82,2009,Directing,,False,False,nm0000116,an0048303,tt0499549,James,Cameron,Kapuskasing, Ontario,1954-08-16,White,Atheist,Straight,Best Director,Titanic,http://www.nndb.com/people/385/000025310/
71,1998,Acting,Guido,True,False,nm0000905,an0057179,tt0118799,Roberto,Benigni,Misericordia, Arezzo,1952-10-27,White,Na,Straight,Best Actor,Life is Beautiful,http://www.nndb.com/people/259/000025184/
71,1998,Directing,,False,False,nm0000905,an0057200,tt0118799,Roberto,Benigni,Misericordia, Arezzo,1952-10-27,White,Na,Straight,Best Actor,Life is Beautiful,http://www.nndb.com/people/259/000025184/
71,1998,Acting,Glen Whitehouse,True,False,nm0000336,an0057189,tt0118564,James,Coburn,Laurel, Ne,1928-08-31,White,Na,Straight,Best Supporting Actor,Affliction,http://www.nndb.com/people/764/000022698/
71,1998,Acting,Glen Whitehouse,True,False,nm0000336,an0057189,tt0118564,James,Coburn,Laurel, Ne,1928-08-31,White,Na,Straight,Best Supporting Actor,Affliction,http://www.nndb.com/people/764/000022698/
71,1998,Acting,Queen Elizabeth I,False,False,nm0000949,an0057185,tt0127536,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Actress,Blue Jasmine,http://www.nndb.com/people/222/000026144/
71,1998,Acting,Queen Elizabeth I,False,False,nm0000949,an0057185,tt0127536,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Supporting Actress,The Aviator,http://www.nndb.com/people/222/000026144/
77,2004,Acting,Katharine Hepburn,True,False,nm0000949,an0056560,tt0338751,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Actress,Blue Jasmine,http://www.nndb.com/people/222/000026144/
77,2004,Acting,Katharine Hepburn,True,False,nm0000949,an0056560,tt0338751,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Supporting Actress,The Aviator,http://www.nndb.com/people/222/000026144/
79,2006,Acting,Sheba Hart,False,False,nm0000949,an0056699,tt0465551,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Actress,Blue Jasmine,http://www.nndb.com/people/222/000026144/
79,2006,Acting,Sheba Hart,False,False,nm0000949,an0056699,tt0465551,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Supporting Actress,The Aviator,http://www.nndb.com/people/222/000026144/
80,2007,Acting,Queen Elizabeth I,False,False,nm0000949,an0052319,tt0414055,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Actress,Blue Jasmine,http://www.nndb.com/people/222/000026144/
80,2007,Acting,Queen Elizabeth I,False,False,nm0000949,an0052319,tt0414055,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Supporting Actress,The Aviator,http://www.nndb.com/people/222/000026144/
80,2007,Acting,Jude,False,False,nm0000949,an0052331,tt0368794,Cate,Blanchett,Melbourne, Victoria,1969-05-14,White,Na,Straight,Best Actress,Blue Jasmine,http://www.nndb.com/people/222/000026144/
